mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2
7.18593362192977e-05,1,1,0.471808500303152,0.109069656161963,0.5,7.18593362192977e-05,5.27550918534254e-05,0.471808500303152,0,0.109069656161963,0
7.39312035801049e-05,1,1,0.47191038115234,0.109504985295421,0.5,7.39312035801049e-05,5.28227818999755e-05,0.47191038115234,0,0.109504985295421,0
7.39646297536175e-05,1,1,0.471934704327517,0.109884879356248,0.5,7.39646297536175e-05,5.28901906785343e-05,0.471934704327517,0,0.109884879356248,0
7.39346653779214e-05,0,1,0.471642437580618,0.110073802130334,0.5,7.39346653779214e-05,5.29573212466843e-05,0.471642437580618,0,0.110073802130334,0
7.39585112086785e-05,0,1,0.472241698670253,0.109801729560218,0.5,7.39585112086785e-05,5.28745779687622e-05,0.472241698670253,0,0.109801729560218,0
7.39239431888923e-05,0,1,0.472548890507173,0.109354952732484,0.5,7.39239431888923e-05,5.27918346908402e-05,0.472548890507173,0,0.109354952732484,0
7.3939234642518e-05,0,1,0.473105379711152,0.109058291618998,0.5,7.3939234642518e-05,5.27090914129181e-05,0.473105379711152,0,0.109058291618998,0
7.39426957292696e-05,0,1,0.473602717080761,0.108726676698903,0.5,7.39426957292696e-05,5.2626348134996e-05,0.473602717080761,0,0.108726676698903,0
7.39131807641202e-05,0,1,0.473935174190864,0.108296670917117,0.5,7.39131807641202e-05,5.25436048570739e-05,0.473935174190864,0,0.108296670917117,0
7.38551614990264e-05,0,1,0.474125109801246,0.10778168952951,0.5,7.38551614990264e-05,5.24608615791519e-05,0.474125109801246,0,0.10778168952951,0
7.39253730666957e-05,0,1,0.474956199575442,0.107651937934205,0.5,7.39253730666957e-05,5.23781183012298e-05,0.474956199575442,0,0.107651937934205,0
7.03379248347949e-05,0,1,0.475665320598741,0.107449542382373,0.5,7.03379248347949e-05,5.22953750233077e-05,0.475665320598741,0,0.107449542382373,0
7.01979833813549e-05,0,1,0.475422052630706,0.106690406311765,0.5,7.01979833813549e-05,5.22126317453856e-05,0.475422052630706,0,0.106690406311765,0
7.02019754138027e-05,0,1,0.475898452092112,0.106363607992833,0.5,7.02019754138027e-05,5.21298884674635e-05,0.475898452092112,0,0.106363607992833,0
7.02960647644165e-05,0,1,0.476825338144347,0.106307638922411,0.5,7.02960647644165e-05,5.20471451895415e-05,0.476825338144347,0,0.106307638922411,0
7.02557805306712e-05,0,1,0.477080356274786,0.105849086392924,0.5,7.02557805306712e-05,5.19644019116194e-05,0.477080356274786,0,0.105849086392924,0
7.019866397308e-05,0,1,0.477251212785996,0.105340574185913,0.5,7.019866397308e-05,5.18816586336973e-05,0.477251212785996,0,0.105340574185913,0
7.02406805380611e-05,0,1,0.477917734910068,0.105129998640631,0.5,7.02406805380611e-05,5.17989153557752e-05,0.477917734910068,0,0.105129998640631,0
7.02130881752122e-05,0,1,0.47823621239499,0.104711133605871,0.5,7.02130881752122e-05,5.17161720778532e-05,0.47823621239499,0,0.104711133605871,0
7.02682457745567e-05,0,1,0.478968439690878,0.104541055751704,0.5,7.02682457745567e-05,5.16334287999311e-05,0.478968439690878,0,0.104541055751704,0
7.03138741844106e-05,0,1,0.479653021039314,0.104342927623077,0.5,7.03138741844106e-05,5.1550685522009e-05,0.479653021039314,0,0.104342927623077,0
6.60693528194581e-05,0,1,0.479985030926702,0.103933793911835,0.5,6.60693528194581e-05,5.14679422440869e-05,0.479985030926702,0,0.103933793911835,0
6.61020421378136e-05,0,1,0.480577516587239,0.103697923096738,0.5,6.61020421378136e-05,5.13851989661648e-05,0.480577516587239,0,0.103697923096738,0
6.61114157385989e-05,0,1,0.481053423659925,0.103392642422943,0.5,6.61114157385989e-05,5.13024556882428e-05,0.481053423659925,0,0.103392642422943,0
6.60535241376204e-05,0,1,0.481193004723792,0.10288610343787,0.5,6.60535241376204e-05,5.12197124103207e-05,0.481193004723792,0,0.10288610343787,0
6.60693864917983e-05,0,1,0.481701355563442,0.102601363612278,0.5,6.60693864917983e-05,5.11369691323986e-05,0.481701355563442,0,0.102601363612278,0
6.60679731600581e-05,0,1,0.4821233279735,0.102265334022944,0.5,6.60679731600581e-05,5.10542258544765e-05,0.4821233279735,0,0.102265334022944,0
6.61141066014644e-05,0,1,0.482783034249291,0.102072482047062,0.5,6.61141066014644e-05,5.09714825765545e-05,0.482783034249291,0,0.102072482047062,0
6.60788563182291e-05,0,1,0.483035821901874,0.101636016191268,0.5,6.60788563182291e-05,5.08887392986324e-05,0.483035821901874,0,0.101636016191268,0
6.6027345981955e-05,0,1,0.483207309289264,0.10115130747037,0.5,6.6027345981955e-05,5.08059960207103e-05,0.483207309289264,0,0.10115130747037,0
6.60931242239441e-05,0,1,0.483965239567969,0.101019001778274,0.5,6.60931242239441e-05,5.07232527427882e-05,0.483965239567969,0,0.101019001778274,0
6.20238798497807e-05,0,1,0.484068844190708,0.100494637986611,0.5,6.20238798497807e-05,5.06405094648661e-05,0.484068844190708,0,0.100494637986611,0
6.21085329957332e-05,0,1,0.4848951479666,0.10042003159443,0.5,6.21085329957332e-05,5.05577661869441e-05,0.4848951479666,0,0.10042003159443,0
6.20739570186338e-05,0,1,0.485125306127233,0.0999882751271055,0.5,6.20739570186338e-05,5.0475022909022e-05,0.485125306127233,0,0.0999882751271055,0
6.21555099090806e-05,0,1,0.485936108625597,0.0999054425564325,0.5,6.21555099090806e-05,5.03922796310999e-05,0.485936108625597,0,0.0999054425564325,0
