mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2
5.65918788315073e-05,1,1,0.489724842269754,0.106728870249877,0.5,5.65918788315073e-05,5.21533822435484e-05,0.489724842269754,0,0.106728870249877,0
5.62407025806177e-05,1,1,0.489451096323695,0.107029868066301,0.5,5.62407025806177e-05,5.22269579556863e-05,0.489451096323695,0,0.107029868066301,0
5.59668161951164e-05,1,1,0.489177908000698,0.107329986169283,0.5,5.59668161951164e-05,5.23001969977786e-05,0.489177908000698,0,0.107329986169283,0
5.64009148395007e-05,1,1,0.488905907154357,0.107629858274741,0.5,5.64009148395007e-05,5.23731015171879e-05,0.488905907154357,0,0.107629858274741,0
5.95075289557312e-05,1,1,0.48863425883485,0.107928653278636,0.5,5.95075289557312e-05,5.2445673639213e-05,0.48863425883485,0,0.107928653278636,0
5.99321984638198e-05,1,1,0.488381370390459,0.108226624607433,0.5,5.99321984638198e-05,5.2517917315289e-05,0.488381370390459,0,0.108226624607433,0
5.93773811120489e-05,1,1,0.488127964196213,0.108522686652365,0.5,5.93773811120489e-05,5.25898364609457e-05,0.488127964196213,0,0.108522686652365,0
5.98803607037719e-05,1,1,0.487876076702833,0.108818879631025,0.5,5.98803607037719e-05,5.26614331156939e-05,0.487876076702833,0,0.108818879631025,0
5.9200245043734e-05,1,1,0.487623466186393,0.10911296557048,0.5,5.9200245043734e-05,5.27327092985157e-05,0.487623466186393,0,0.10911296557048,0
5.91072882371577e-05,1,1,0.487371902070614,0.109406717629704,0.5,5.91072882371577e-05,5.28036670081599e-05,0.487371902070614,0,0.109406717629704,0
5.87822401088634e-05,1,1,0.487120564276275,0.109699319449141,0.5,5.87822401088634e-05,5.28743082234319e-05,0.487120564276275,0,0.109699319449141,0
5.9698347866307e-05,1,1,0.486870925222874,0.109992247152495,0.5,5.9698347866307e-05,5.29446349034785e-05,0.486870925222874,0,0.109992247152495,0
5.8316945853703e-05,0,1,0.487236777262466,0.109665101811927,0.5,5.8316945853703e-05,5.28661734384316e-05,0.487236777262466,0,0.109665101811927,0
5.94978013854983e-05,0,1,0.487622982719277,0.109323264473956,0.5,5.94978013854983e-05,5.27834301605096e-05,0.487622982719277,0,0.109323264473956,0
6.08222936301161e-05,0,1,0.488008646243441,0.10898142249735,0.5,6.08222936301161e-05,5.27006868825875e-05,0.488008646243441,0,0.10898142249735,0
5.91992121864603e-05,0,1,0.488396499512369,0.108637855810428,0.5,5.91992121864603e-05,5.26179436046654e-05,0.488396499512369,0,0.108637855810428,0
6.00693886632919e-05,0,1,0.488786846039217,0.108297319675439,0.5,6.00693886632919e-05,5.25352003267433e-05,0.488786846039217,0,0.108297319675439,0
5.91254347724989e-05,0,1,0.489175378435698,0.107955506704095,0.5,5.91254347724989e-05,5.24524570488212e-05,0.489175378435698,0,0.107955506704095,0
6.00923922144803e-05,0,1,0.489565821743511,0.107616141938096,0.5,6.00923922144803e-05,5.23697137708992e-05,0.489565821743511,0,0.107616141938096,0
5.97461195958092e-05,0,1,0.489954951821264,0.10727600123605,0.5,5.97461195958092e-05,5.22869704929771e-05,0.489954951821264,0,0.10727600123605,0
5.99422175910551e-05,0,1,0.490344624269631,0.106936940198629,0.5,5.99422175910551e-05,5.2204227215055e-05,0.490344624269631,0,0.106936940198629,0
5.97612236884738e-05,0,1,0.4907339196261,0.106598039363323,0.5,5.97612236884738e-05,5.2121483937133e-05,0.4907339196261,0,0.106598039363323,0
5.97967030049782e-05,0,1,0.491123431455788,0.106259892295249,0.5,5.97967030049782e-05,5.20387406592109e-05,0.491123431455788,0,0.106259892295249,0
6.00975754949283e-05,0,1,0.49151320867865,0.105922547914361,0.5,6.00975754949283e-05,5.19559973812888e-05,0.49151320867865,0,0.105922547914361,0
5.70071941171593e-05,0,1,0.491903448967613,0.105586203893586,0.5,5.70071941171593e-05,5.18732541033667e-05,0.491903448967613,0,0.105586203893586,0
5.65230970869201e-05,0,1,0.492267413169207,0.105249149131203,0.5,5.65230970869201e-05,5.17905108254446e-05,0.492267413169207,0,0.105249149131203,0
5.6304309856267e-05,0,1,0.492631642680601,0.104912896972631,0.5,5.6304309856267e-05,5.17077675475226e-05,0.492631642680601,0,0.104912896972631,0
5.51473242692191e-05,0,1,0.492994933993639,0.104576243909716,0.5,5.51473242692191e-05,5.16250242696005e-05,0.492994933993639,0,0.104576243909716,0
